NombreArchivo,RutaArchivo,Clase_Alofono,Alofono
s03307_^Z.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSet^Z/^Z/s03307_^Z.wav,16,^Z
s03319_^Z.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSet^Z/^Z/s03319_^Z.wav,16,^Z
s03329_^Z.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSet^Z/^Z/s03329_^Z.wav,16,^Z
s03338_^Z.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSet^Z/^Z/s03338_^Z.wav,16,^Z
s03348_^Z.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSet^Z/^Z/s03348_^Z.wav,16,^Z
s03406_^Z.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSet^Z/^Z/s03406_^Z.wav,16,^Z
s03407_^Z.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSet^Z/^Z/s03407_^Z.wav,16,^Z
s03411_^Z.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSet^Z/^Z/s03411_^Z.wav,16,^Z
s03428_^Z.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSet^Z/^Z/s03428_^Z.wav,16,^Z
s03428_^Z_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSet^Z/^Z/s03428_^Z_n2.wav,16,^Z
s03432_^Z.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSet^Z/^Z/s03432_^Z.wav,16,^Z
s03440_^Z.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSet^Z/^Z/s03440_^Z.wav,16,^Z
s03446_^Z.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSet^Z/^Z/s03446_^Z.wav,16,^Z
s03447_^Z.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSet^Z/^Z/s03447_^Z.wav,16,^Z
s03449_^Z.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSet^Z/^Z/s03449_^Z.wav,16,^Z
s03506_^Z.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSet^Z/^Z/s03506_^Z.wav,16,^Z
s03507_^Z.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSet^Z/^Z/s03507_^Z.wav,16,^Z
s03512_^Z.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSet^Z/^Z/s03512_^Z.wav,16,^Z
