NombreArchivo,RutaArchivo,Clase_Alofono,Alofono
s02235_t.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetT/t/s02235_t.wav,7,t
s02236_t.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetT/t/s02236_t.wav,7,t
s02236_t_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetT/t/s02236_t_n2.wav,7,t
s02236_t_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetT/t/s02236_t_n3.wav,7,t
s02236_t_n4.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetT/t/s02236_t_n4.wav,7,t
s02236_t_n5.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetT/t/s02236_t_n5.wav,7,t
s02236_t_n6.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetT/t/s02236_t_n6.wav,7,t
s02237_t.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetT/t/s02237_t.wav,7,t
s02237_t_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetT/t/s02237_t_n2.wav,7,t
s02237_t_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetT/t/s02237_t_n3.wav,7,t
s02237_t_n4.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetT/t/s02237_t_n4.wav,7,t
s02238_t.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetT/t/s02238_t.wav,7,t
s02238_t_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetT/t/s02238_t_n2.wav,7,t
s02238_t_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetT/t/s02238_t_n3.wav,7,t
s02239_t.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetT/t/s02239_t.wav,7,t
s02239_t_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetT/t/s02239_t_n2.wav,7,t
s02240_t.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetT/t/s02240_t.wav,7,t
s02241_t.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetT/t/s02241_t.wav,7,t
s02241_t_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetT/t/s02241_t_n2.wav,7,t
s02242_t.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetT/t/s02242_t.wav,7,t
s02242_t_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetT/t/s02242_t_n2.wav,7,t
s02243_t.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetT/t/s02243_t.wav,7,t
s02243_t_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetT/t/s02243_t_n2.wav,7,t
s02243_t_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetT/t/s02243_t_n3.wav,7,t
s02243_t_n4.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetT/t/s02243_t_n4.wav,7,t
s02244_t.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetT/t/s02244_t.wav,7,t
s02244_t_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetT/t/s02244_t_n2.wav,7,t
s02244_t_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetT/t/s02244_t_n3.wav,7,t
s02245_t.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetT/t/s02245_t.wav,7,t
s02245_t_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetT/t/s02245_t_n2.wav,7,t
s02245_t_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetT/t/s02245_t_n3.wav,7,t
s02245_t_n4.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetT/t/s02245_t_n4.wav,7,t
s02245_t_n5.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetT/t/s02245_t_n5.wav,7,t
s02246_t.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetT/t/s02246_t.wav,7,t
