NombreArchivo,RutaArchivo,Clase_Alofono,Alofono
s06141_g.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetConsonantes/g/s06141_g.wav,1,g
s06142_g.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetConsonantes/g/s06142_g.wav,1,g
s06142_g_n2.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetConsonantes/g/s06142_g_n2.wav,1,g
s06144_g.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetConsonantes/g/s06144_g.wav,1,g
s06145_g.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetConsonantes/g/s06145_g.wav,1,g
s06146_g.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetConsonantes/g/s06146_g.wav,1,g
s06146_g_n2.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetConsonantes/g/s06146_g_n2.wav,1,g
s06147_g.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetConsonantes/g/s06147_g.wav,1,g
s06147_g_n2.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetConsonantes/g/s06147_g_n2.wav,1,g
s06149_g.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetConsonantes/g/s06149_g.wav,1,g
s06149_g_n2.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetConsonantes/g/s06149_g_n2.wav,1,g
s06201_g.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetConsonantes/g/s06201_g.wav,1,g
s06202_g.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetConsonantes/g/s06202_g.wav,1,g
s06203_g.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetConsonantes/g/s06203_g.wav,1,g
s06204_g.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetConsonantes/g/s06204_g.wav,1,g
s06205_g.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetConsonantes/g/s06205_g.wav,1,g
s06206_g.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetConsonantes/g/s06206_g.wav,1,g
s06206_g_n2.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetConsonantes/g/s06206_g_n2.wav,1,g
s06211_g.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetConsonantes/g/s06211_g.wav,1,g
s06211_g_n2.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetConsonantes/g/s06211_g_n2.wav,1,g
s06213_g.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetConsonantes/g/s06213_g.wav,1,g
s06216_g.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetConsonantes/g/s06216_g.wav,1,g
s06217_g.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetConsonantes/g/s06217_g.wav,1,g
s06217_g_n2.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetConsonantes/g/s06217_g_n2.wav,1,g
s06223_g.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetConsonantes/g/s06223_g.wav,1,g
s06227_g.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetConsonantes/g/s06227_g.wav,1,g
s06228_g.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetConsonantes/g/s06228_g.wav,1,g
s06232_g.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetConsonantes/g/s06232_g.wav,1,g
s06234_g.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetConsonantes/g/s06234_g.wav,1,g
s06237_g.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetConsonantes/g/s06237_g.wav,1,g
s06238_g.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetConsonantes/g/s06238_g.wav,1,g
s06239_g.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetConsonantes/g/s06239_g.wav,1,g
s06247_g.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetConsonantes/g/s06247_g.wav,1,g
s06301_g.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetConsonantes/g/s06301_g.wav,1,g
s06303_g.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetConsonantes/g/s06303_g.wav,1,g
s06304_g.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetConsonantes/g/s06304_g.wav,1,g
s06306_g.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetConsonantes/g/s06306_g.wav,1,g
s06307_g.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetConsonantes/g/s06307_g.wav,1,g
