NombreArchivo,RutaArchivo,Clase_Alofono,Alofono
s01348_u.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetU/u/s01348_u.wav,5,u
s01348_u_n2.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetU/u/s01348_u_n2.wav,5,u
s01348_u_n3.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetU/u/s01348_u_n3.wav,5,u
s01349_u.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetU/u/s01349_u.wav,5,u
s01350_u.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetU/u/s01350_u.wav,5,u
s01401_u.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetU/u/s01401_u.wav,5,u
s01401_u_n2.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetU/u/s01401_u_n2.wav,5,u
s01402_u.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetU/u/s01402_u.wav,5,u
s01402_u_n2.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetU/u/s01402_u_n2.wav,5,u
s01403_u.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetU/u/s01403_u.wav,5,u
s01403_u_n2.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetU/u/s01403_u_n2.wav,5,u
s01405_u.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetU/u/s01405_u.wav,5,u
s01406_u.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetU/u/s01406_u.wav,5,u
s01407_u.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetU/u/s01407_u.wav,5,u
s01407_u_n2.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetU/u/s01407_u_n2.wav,5,u
s01408_u.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetU/u/s01408_u.wav,5,u
s01409_u.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetU/u/s01409_u.wav,5,u
s01409_u_n2.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetU/u/s01409_u_n2.wav,5,u
s01409_u_n3.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetU/u/s01409_u_n3.wav,5,u
s01409_u_n4.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetU/u/s01409_u_n4.wav,5,u
s01409_u_n5.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetU/u/s01409_u_n5.wav,5,u
s01410_u.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetU/u/s01410_u.wav,5,u
s01412_u.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetU/u/s01412_u.wav,5,u
s01413_u.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetU/u/s01413_u.wav,5,u
s01413_u_n2.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetU/u/s01413_u_n2.wav,5,u
s01413_u_n3.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetU/u/s01413_u_n3.wav,5,u
s01414_u.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetU/u/s01414_u.wav,5,u
s01414_u_n2.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetU/u/s01414_u_n2.wav,5,u
s01414_u_n3.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetU/u/s01414_u_n3.wav,5,u
s01415_u.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetU/u/s01415_u.wav,5,u
s01415_u_n2.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetU/u/s01415_u_n2.wav,5,u
s01416_u.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetU/u/s01416_u.wav,5,u
s01416_u_n2.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetU/u/s01416_u_n2.wav,5,u
s01416_u_n3.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetU/u/s01416_u_n3.wav,5,u
s01417_u.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetU/u/s01417_u.wav,5,u
