NombreArchivo,RutaArchivo,Clase_Alofono,Alofono
s01625_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01625_k.wav,8,k
s01625_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01625_k_n2.wav,8,k
s01626_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01626_k.wav,8,k
s01627_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01627_k.wav,8,k
s01627_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01627_k_n2.wav,8,k
s01630_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01630_k.wav,8,k
s01630_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01630_k_n2.wav,8,k
s01630_k_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01630_k_n3.wav,8,k
s01630_k_n4.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01630_k_n4.wav,8,k
s01630_k_n5.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01630_k_n5.wav,8,k
s01630_k_n6.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01630_k_n6.wav,8,k
s01630_k_n7.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01630_k_n7.wav,8,k
s01632_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01632_k.wav,8,k
s01632_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01632_k_n2.wav,8,k
s01632_k_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01632_k_n3.wav,8,k
s01633_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01633_k.wav,8,k
s01635_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01635_k.wav,8,k
s01635_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01635_k_n2.wav,8,k
s01636_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01636_k.wav,8,k
s01636_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01636_k_n2.wav,8,k
s01637_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01637_k.wav,8,k
s01638_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01638_k.wav,8,k
s01638_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01638_k_n2.wav,8,k
s01638_k_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01638_k_n3.wav,8,k
s01638_k_n4.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01638_k_n4.wav,8,k
s01639_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01639_k.wav,8,k
s01639_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01639_k_n2.wav,8,k
s01639_k_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01639_k_n3.wav,8,k
s01640_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01640_k.wav,8,k
s01640_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01640_k_n2.wav,8,k
s01641_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01641_k.wav,8,k
s01641_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01641_k_n2.wav,8,k
s01641_k_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01641_k_n3.wav,8,k
s01642_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01642_k.wav,8,k
s01642_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01642_k_n2.wav,8,k
s01642_k_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01642_k_n3.wav,8,k
s01643_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01643_k.wav,8,k
s01644_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01644_k.wav,8,k
s01646_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01646_k.wav,8,k
s01647_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01647_k.wav,8,k
s01647_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01647_k_n2.wav,8,k
s01647_k_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01647_k_n3.wav,8,k
s01648_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01648_k.wav,8,k
s01648_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01648_k_n2.wav,8,k
s01648_k_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01648_k_n3.wav,8,k
s01649_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01649_k.wav,8,k
s01649_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01649_k_n2.wav,8,k
s01650_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01650_k.wav,8,k
s01701_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01701_k.wav,8,k
s01701_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01701_k_n2.wav,8,k
s01701_k_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01701_k_n3.wav,8,k
s01701_k_n4.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01701_k_n4.wav,8,k
s01702_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01702_k.wav,8,k
s01703_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01703_k.wav,8,k
s01704_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01704_k.wav,8,k
s01704_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01704_k_n2.wav,8,k
s01705_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01705_k.wav,8,k
s01705_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01705_k_n2.wav,8,k
s01705_k_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01705_k_n3.wav,8,k
s01705_k_n4.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01705_k_n4.wav,8,k
s01705_k_n5.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01705_k_n5.wav,8,k
s01706_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01706_k.wav,8,k
s01706_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01706_k_n2.wav,8,k
s01707_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01707_k.wav,8,k
s01707_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01707_k_n2.wav,8,k
s01708_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01708_k.wav,8,k
s01709_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01709_k.wav,8,k
s01709_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01709_k_n2.wav,8,k
s01709_k_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01709_k_n3.wav,8,k
s01710_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01710_k.wav,8,k
s01710_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01710_k_n2.wav,8,k
s01710_k_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01710_k_n3.wav,8,k
s01711_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01711_k.wav,8,k
s01712_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01712_k.wav,8,k
s01712_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01712_k_n2.wav,8,k
s01713_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01713_k.wav,8,k
s01714_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01714_k.wav,8,k
s01715_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01715_k.wav,8,k
s01715_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01715_k_n2.wav,8,k
s01715_k_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01715_k_n3.wav,8,k
s01716_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01716_k.wav,8,k
s01717_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01717_k.wav,8,k
s01717_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01717_k_n2.wav,8,k
s01719_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01719_k.wav,8,k
s01720_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01720_k.wav,8,k
s01720_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01720_k_n2.wav,8,k
s01722_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01722_k.wav,8,k
s01726_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01726_k.wav,8,k
s01727_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01727_k.wav,8,k
s01728_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01728_k.wav,8,k
s01728_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01728_k_n2.wav,8,k
s01730_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01730_k.wav,8,k
s01730_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01730_k_n2.wav,8,k
s01730_k_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01730_k_n3.wav,8,k
s01730_k_n4.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01730_k_n4.wav,8,k
s01731_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01731_k.wav,8,k
s01731_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01731_k_n2.wav,8,k
s01731_k_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01731_k_n3.wav,8,k
s01731_k_n4.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01731_k_n4.wav,8,k
s01732_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01732_k.wav,8,k
s01732_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01732_k_n2.wav,8,k
s01732_k_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01732_k_n3.wav,8,k
s01732_k_n4.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01732_k_n4.wav,8,k
s01732_k_n5.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01732_k_n5.wav,8,k
s01732_k_n6.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01732_k_n6.wav,8,k
s01733_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01733_k.wav,8,k
s01733_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01733_k_n2.wav,8,k
s01733_k_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01733_k_n3.wav,8,k
s01733_k_n4.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01733_k_n4.wav,8,k
s01735_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01735_k.wav,8,k
s01735_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01735_k_n2.wav,8,k
s01735_k_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01735_k_n3.wav,8,k
s01736_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01736_k.wav,8,k
s01736_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01736_k_n2.wav,8,k
s01740_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01740_k.wav,8,k
s01741_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01741_k.wav,8,k
s01741_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01741_k_n2.wav,8,k
s01741_k_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01741_k_n3.wav,8,k
s01742_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01742_k.wav,8,k
s01743_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01743_k.wav,8,k
s01745_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01745_k.wav,8,k
s01745_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01745_k_n2.wav,8,k
s01746_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01746_k.wav,8,k
s01746_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01746_k_n2.wav,8,k
s01746_k_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01746_k_n3.wav,8,k
s01746_k_n4.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01746_k_n4.wav,8,k
s01747_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01747_k.wav,8,k
s01747_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01747_k_n2.wav,8,k
s01748_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01748_k.wav,8,k
s01748_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01748_k_n2.wav,8,k
s01749_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01749_k.wav,8,k
s01749_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01749_k_n2.wav,8,k
s01750_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01750_k.wav,8,k
s01801_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01801_k.wav,8,k
s01801_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01801_k_n2.wav,8,k
s01802_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01802_k.wav,8,k
s01802_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01802_k_n2.wav,8,k
s01802_k_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01802_k_n3.wav,8,k
s01802_k_n4.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01802_k_n4.wav,8,k
s01803_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01803_k.wav,8,k
s01804_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01804_k.wav,8,k
s01805_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01805_k.wav,8,k
s01805_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01805_k_n2.wav,8,k
s01805_k_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01805_k_n3.wav,8,k
s01805_k_n4.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01805_k_n4.wav,8,k
s01805_k_n5.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01805_k_n5.wav,8,k
s01806_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01806_k.wav,8,k
s01806_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01806_k_n2.wav,8,k
s01806_k_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01806_k_n3.wav,8,k
s01806_k_n4.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01806_k_n4.wav,8,k
s01807_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01807_k.wav,8,k
s01807_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01807_k_n2.wav,8,k
s01808_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01808_k.wav,8,k
s01809_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01809_k.wav,8,k
s01809_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01809_k_n2.wav,8,k
s01810_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01810_k.wav,8,k
s01810_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01810_k_n2.wav,8,k
s01810_k_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01810_k_n3.wav,8,k
s01811_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01811_k.wav,8,k
s01811_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01811_k_n2.wav,8,k
s01812_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01812_k.wav,8,k
s01813_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01813_k.wav,8,k
s01814_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01814_k.wav,8,k
s01814_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01814_k_n2.wav,8,k
s01815_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01815_k.wav,8,k
s01815_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01815_k_n2.wav,8,k
s01816_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01816_k.wav,8,k
s01816_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01816_k_n2.wav,8,k
s01817_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01817_k.wav,8,k
s01817_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01817_k_n2.wav,8,k
s01818_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01818_k.wav,8,k
s01821_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01821_k.wav,8,k
s01821_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01821_k_n2.wav,8,k
s01821_k_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01821_k_n3.wav,8,k
s01823_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01823_k.wav,8,k
s01824_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01824_k.wav,8,k
s01824_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01824_k_n2.wav,8,k
s01825_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01825_k.wav,8,k
s01827_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01827_k.wav,8,k
s01828_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01828_k.wav,8,k
s01829_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01829_k.wav,8,k
s01829_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01829_k_n2.wav,8,k
s01830_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01830_k.wav,8,k
s01831_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01831_k.wav,8,k
s01831_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01831_k_n2.wav,8,k
s01831_k_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01831_k_n3.wav,8,k
s01832_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01832_k.wav,8,k
s01832_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01832_k_n2.wav,8,k
s01832_k_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01832_k_n3.wav,8,k
s01833_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01833_k.wav,8,k
s01835_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01835_k.wav,8,k
s01835_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01835_k_n2.wav,8,k
s01837_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01837_k.wav,8,k
s01837_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01837_k_n2.wav,8,k
s01837_k_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01837_k_n3.wav,8,k
s01837_k_n4.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01837_k_n4.wav,8,k
s01838_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s01838_k.wav,8,k
