NombreArchivo,RutaArchivo,Clase_Alofono,Alofono
s01146_b_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/b/s01146_b_n2.wav,9,b
s01148_b.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/b/s01148_b.wav,9,b
s01150_b.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/b/s01150_b.wav,9,b
s01201_b.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/b/s01201_b.wav,9,b
s01202_b.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/b/s01202_b.wav,9,b
s01203_b.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/b/s01203_b.wav,9,b
s01204_b.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/b/s01204_b.wav,9,b
s01205_b.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/b/s01205_b.wav,9,b
s01207_b.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/b/s01207_b.wav,9,b
s01207_b_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/b/s01207_b_n2.wav,9,b
s01208_b.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/b/s01208_b.wav,9,b
s01208_b_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/b/s01208_b_n2.wav,9,b
s01209_b.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/b/s01209_b.wav,9,b
s01209_b_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/b/s01209_b_n2.wav,9,b
s01210_b.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/b/s01210_b.wav,9,b
s01210_b_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/b/s01210_b_n2.wav,9,b
s01212_b.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/b/s01212_b.wav,9,b
s01213_b.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/b/s01213_b.wav,9,b
s01213_b_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/b/s01213_b_n2.wav,9,b
s01215_b.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/b/s01215_b.wav,9,b
s01217_b.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/b/s01217_b.wav,9,b
s01218_b.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/b/s01218_b.wav,9,b
s01218_b_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/b/s01218_b_n2.wav,9,b
s01221_b.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/b/s01221_b.wav,9,b
s01222_b.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/b/s01222_b.wav,9,b
s01224_b.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/b/s01224_b.wav,9,b
s01226_b.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/b/s01226_b.wav,9,b
s01227_b.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/b/s01227_b.wav,9,b
s01227_b_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/b/s01227_b_n2.wav,9,b
s01227_b_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/b/s01227_b_n3.wav,9,b
s01228_b.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/b/s01228_b.wav,9,b
s01230_b.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/b/s01230_b.wav,9,b
s01231_b.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/b/s01231_b.wav,9,b
s01233_b.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/b/s01233_b.wav,9,b
s01234_b.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/b/s01234_b.wav,9,b
s01234_b_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/b/s01234_b_n2.wav,9,b
s01235_b.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/b/s01235_b.wav,9,b
s01236_b.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/b/s01236_b.wav,9,b
s01237_b.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/b/s01237_b.wav,9,b
s01237_b_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/b/s01237_b_n2.wav,9,b
s01238_b.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/b/s01238_b.wav,9,b
s01238_b_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/b/s01238_b_n2.wav,9,b
s01239_b.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/b/s01239_b.wav,9,b
s01239_b_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/b/s01239_b_n2.wav,9,b
s01240_b.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/b/s01240_b.wav,9,b
s01241_b.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/b/s01241_b.wav,9,b
s01242_b.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/b/s01242_b.wav,9,b
s01243_b.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/b/s01243_b.wav,9,b
s01246_b.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/b/s01246_b.wav,9,b
s01248_b.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/b/s01248_b.wav,9,b
s00101_d.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/d/s00101_d.wav,10,d
s00101_d_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/d/s00101_d_n2.wav,10,d
s00102_d.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/d/s00102_d.wav,10,d
s00102_d_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/d/s00102_d_n2.wav,10,d
s00102_d_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/d/s00102_d_n3.wav,10,d
s00103_d.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/d/s00103_d.wav,10,d
s00104_d.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/d/s00104_d.wav,10,d
s00104_d_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/d/s00104_d_n2.wav,10,d
s00104_d_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/d/s00104_d_n3.wav,10,d
s00105_d.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/d/s00105_d.wav,10,d
s00105_d_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/d/s00105_d_n2.wav,10,d
s00105_d_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/d/s00105_d_n3.wav,10,d
s00106_d.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/d/s00106_d.wav,10,d
s00106_d_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/d/s00106_d_n2.wav,10,d
s00106_d_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/d/s00106_d_n3.wav,10,d
s00106_d_n4.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/d/s00106_d_n4.wav,10,d
s00109_d.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/d/s00109_d.wav,10,d
s00109_d_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/d/s00109_d_n2.wav,10,d
s00109_d_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/d/s00109_d_n3.wav,10,d
s00110_d.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/d/s00110_d.wav,10,d
s00110_d_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/d/s00110_d_n2.wav,10,d
s00110_d_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/d/s00110_d_n3.wav,10,d
s00111_d.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/d/s00111_d.wav,10,d
s00111_d_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/d/s00111_d_n2.wav,10,d
s00111_d_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/d/s00111_d_n3.wav,10,d
s00111_d_n4.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/d/s00111_d_n4.wav,10,d
s00112_d.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/d/s00112_d.wav,10,d
s00112_d_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/d/s00112_d_n2.wav,10,d
s00113_d.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/d/s00113_d.wav,10,d
s00113_d_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/d/s00113_d_n2.wav,10,d
s00113_d_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/d/s00113_d_n3.wav,10,d
