NombreArchivo,RutaArchivo,Clase_Alofono,Alofono
s01617_a_n4.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01617_a_n4.wav,0,a
s01618_a.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01618_a.wav,0,a
s01618_a_n2.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01618_a_n2.wav,0,a
s01618_a_n3.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01618_a_n3.wav,0,a
s01618_a_n4.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01618_a_n4.wav,0,a
s01618_a_n5.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01618_a_n5.wav,0,a
s01618_a_n6.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01618_a_n6.wav,0,a
s01618_a_n7.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01618_a_n7.wav,0,a
s01618_a_n8.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01618_a_n8.wav,0,a
s01619_a.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01619_a.wav,0,a
s01619_a_n2.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01619_a_n2.wav,0,a
s01620_a.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01620_a.wav,0,a
s01620_a_n10.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01620_a_n10.wav,0,a
s01620_a_n11.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01620_a_n11.wav,0,a
s01620_a_n12.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01620_a_n12.wav,0,a
s01620_a_n2.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01620_a_n2.wav,0,a
s01620_a_n3.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01620_a_n3.wav,0,a
s01620_a_n4.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01620_a_n4.wav,0,a
s01620_a_n5.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01620_a_n5.wav,0,a
s01620_a_n6.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01620_a_n6.wav,0,a
s01620_a_n7.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01620_a_n7.wav,0,a
s01620_a_n8.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01620_a_n8.wav,0,a
s01620_a_n9.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01620_a_n9.wav,0,a
s01621_a.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01621_a.wav,0,a
s01621_a_n2.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01621_a_n2.wav,0,a
s01621_a_n3.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01621_a_n3.wav,0,a
s01621_a_n4.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01621_a_n4.wav,0,a
s01621_a_n5.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01621_a_n5.wav,0,a
s01621_a_n6.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01621_a_n6.wav,0,a
s01621_a_n7.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01621_a_n7.wav,0,a
s01622_a.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01622_a.wav,0,a
s01622_a_n2.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01622_a_n2.wav,0,a
s01622_a_n3.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01622_a_n3.wav,0,a
s01622_a_n4.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01622_a_n4.wav,0,a
s01622_a_n5.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01622_a_n5.wav,0,a
s01622_a_n6.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01622_a_n6.wav,0,a
s01623_a.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01623_a.wav,0,a
s01623_a_n2.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01623_a_n2.wav,0,a
s01623_a_n3.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01623_a_n3.wav,0,a
s01623_a_n4.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01623_a_n4.wav,0,a
s01623_a_n5.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01623_a_n5.wav,0,a
s01623_a_n6.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01623_a_n6.wav,0,a
s01623_a_n7.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01623_a_n7.wav,0,a
s01624_a.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01624_a.wav,0,a
s01624_a_n2.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01624_a_n2.wav,0,a
s01624_a_n3.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01624_a_n3.wav,0,a
s01624_a_n4.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01624_a_n4.wav,0,a
s01624_a_n5.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01624_a_n5.wav,0,a
s01625_a.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01625_a.wav,0,a
s01625_a_n2.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01625_a_n2.wav,0,a
s01625_a_n3.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01625_a_n3.wav,0,a
s01625_a_n4.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01625_a_n4.wav,0,a
s01625_a_n5.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01625_a_n5.wav,0,a
s01626_a.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01626_a.wav,0,a
s01626_a_n2.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01626_a_n2.wav,0,a
s01626_a_n3.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01626_a_n3.wav,0,a
s01626_a_n4.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01626_a_n4.wav,0,a
s01626_a_n5.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01626_a_n5.wav,0,a
s01626_a_n6.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01626_a_n6.wav,0,a
s01626_a_n7.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01626_a_n7.wav,0,a
s01627_a.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01627_a.wav,0,a
s01627_a_n2.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01627_a_n2.wav,0,a
s01627_a_n3.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01627_a_n3.wav,0,a
s01627_a_n4.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01627_a_n4.wav,0,a
s01627_a_n5.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01627_a_n5.wav,0,a
s01627_a_n6.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01627_a_n6.wav,0,a
s01627_a_n7.wav,DataSet22/DataSetTrain/DataSetRaiz/DataSetVocales/a/s01627_a_n7.wav,0,a
