NombreArchivo,RutaArchivo,Clase_Alofono,Alofono
s01905_r(_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetR(/r(/s01905_r(_n2.wav,20,r(
s01906_r(.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetR(/r(/s01906_r(.wav,20,r(
s01906_r(_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetR(/r(/s01906_r(_n2.wav,20,r(
s01907_r(.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetR(/r(/s01907_r(.wav,20,r(
s01907_r(_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetR(/r(/s01907_r(_n2.wav,20,r(
s01908_r(.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetR(/r(/s01908_r(.wav,20,r(
s01908_r(_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetR(/r(/s01908_r(_n2.wav,20,r(
s01908_r(_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetR(/r(/s01908_r(_n3.wav,20,r(
s01909_r(.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetR(/r(/s01909_r(.wav,20,r(
s01909_r(_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetR(/r(/s01909_r(_n2.wav,20,r(
s01909_r(_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetR(/r(/s01909_r(_n3.wav,20,r(
s01909_r(_n4.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetR(/r(/s01909_r(_n4.wav,20,r(
s01910_r(.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetR(/r(/s01910_r(.wav,20,r(
s01910_r(_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetR(/r(/s01910_r(_n2.wav,20,r(
s01910_r(_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetR(/r(/s01910_r(_n3.wav,20,r(
s01910_r(_n4.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetR(/r(/s01910_r(_n4.wav,20,r(
s01910_r(_n5.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetR(/r(/s01910_r(_n5.wav,20,r(
s01911_r(.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetR(/r(/s01911_r(.wav,20,r(
s01912_r(.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetR(/r(/s01912_r(.wav,20,r(
s01912_r(_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetR(/r(/s01912_r(_n2.wav,20,r(
s01913_r(.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetR(/r(/s01913_r(.wav,20,r(
s01913_r(_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetR(/r(/s01913_r(_n2.wav,20,r(
s01913_r(_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetR(/r(/s01913_r(_n3.wav,20,r(
s01914_r(.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetR(/r(/s01914_r(.wav,20,r(
s01914_r(_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetR(/r(/s01914_r(_n2.wav,20,r(
s01914_r(_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetR(/r(/s01914_r(_n3.wav,20,r(
s01914_r(_n4.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetR(/r(/s01914_r(_n4.wav,20,r(
s01915_r(.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetR(/r(/s01915_r(.wav,20,r(
s01915_r(_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetR(/r(/s01915_r(_n2.wav,20,r(
s01915_r(_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetR(/r(/s01915_r(_n3.wav,20,r(
s01916_r(.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetR(/r(/s01916_r(.wav,20,r(
s01916_r(_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetR(/r(/s01916_r(_n2.wav,20,r(
s01917_r(.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetR(/r(/s01917_r(.wav,20,r(
s01917_r(_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetR(/r(/s01917_r(_n2.wav,20,r(
s01918_r(.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetR(/r(/s01918_r(.wav,20,r(
