NombreArchivo,RutaArchivo,Clase_Alofono,Alofono
s00616_e_n3.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetE/e/s00616_e_n3.wav,2,e
s00616_e_n4.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetE/e/s00616_e_n4.wav,2,e
s00616_e_n5.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetE/e/s00616_e_n5.wav,2,e
s00616_e_n6.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetE/e/s00616_e_n6.wav,2,e
s00616_e_n7.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetE/e/s00616_e_n7.wav,2,e
s00617_e.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetE/e/s00617_e.wav,2,e
s00617_e_n2.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetE/e/s00617_e_n2.wav,2,e
s00617_e_n3.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetE/e/s00617_e_n3.wav,2,e
s00617_e_n4.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetE/e/s00617_e_n4.wav,2,e
s00617_e_n5.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetE/e/s00617_e_n5.wav,2,e
s00617_e_n6.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetE/e/s00617_e_n6.wav,2,e
s00617_e_n7.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetE/e/s00617_e_n7.wav,2,e
s00617_e_n8.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetE/e/s00617_e_n8.wav,2,e
s00618_e.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetE/e/s00618_e.wav,2,e
s00618_e_n2.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetE/e/s00618_e_n2.wav,2,e
s00618_e_n3.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetE/e/s00618_e_n3.wav,2,e
s00618_e_n4.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetE/e/s00618_e_n4.wav,2,e
s00618_e_n5.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetE/e/s00618_e_n5.wav,2,e
s00619_e.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetE/e/s00619_e.wav,2,e
s00619_e_n2.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetE/e/s00619_e_n2.wav,2,e
s00619_e_n3.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetE/e/s00619_e_n3.wav,2,e
s00619_e_n4.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetE/e/s00619_e_n4.wav,2,e
s00619_e_n5.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetE/e/s00619_e_n5.wav,2,e
s00620_e.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetE/e/s00620_e.wav,2,e
s00620_e_n2.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetE/e/s00620_e_n2.wav,2,e
s00620_e_n3.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetE/e/s00620_e_n3.wav,2,e
s00620_e_n4.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetE/e/s00620_e_n4.wav,2,e
s00621_e.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetE/e/s00621_e.wav,2,e
s00621_e_n2.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetE/e/s00621_e_n2.wav,2,e
s00621_e_n3.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetE/e/s00621_e_n3.wav,2,e
s00622_e.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetE/e/s00622_e.wav,2,e
s00622_e_n2.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetE/e/s00622_e_n2.wav,2,e
s00622_e_n3.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetE/e/s00622_e_n3.wav,2,e
s00622_e_n4.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetE/e/s00622_e_n4.wav,2,e
s00622_e_n5.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetE/e/s00622_e_n5.wav,2,e
s00622_e_n6.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetE/e/s00622_e_n6.wav,2,e
s00622_e_n7.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetE/e/s00622_e_n7.wav,2,e
s00622_e_n8.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetE/e/s00622_e_n8.wav,2,e
s00622_e_n9.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetE/e/s00622_e_n9.wav,2,e
s00623_e.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetE/e/s00623_e.wav,2,e
s00623_e_n2.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetE/e/s00623_e_n2.wav,2,e
s00623_e_n3.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetE/e/s00623_e_n3.wav,2,e
s00623_e_n4.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetE/e/s00623_e_n4.wav,2,e
s00624_e.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetE/e/s00624_e.wav,2,e
s00624_e_n2.wav,DataSet22/DataSetTrain/DataSetPadre1/DataSetE/e/s00624_e_n2.wav,2,e
