NombreArchivo,RutaArchivo,Clase_Alofono,Alofono
s01428_n_n4.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetN/n/s01428_n_n4.wav,18,n
s01429_n.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetN/n/s01429_n.wav,18,n
s01429_n_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetN/n/s01429_n_n2.wav,18,n
s01429_n_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetN/n/s01429_n_n3.wav,18,n
s01429_n_n4.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetN/n/s01429_n_n4.wav,18,n
s01430_n.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetN/n/s01430_n.wav,18,n
s01430_n_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetN/n/s01430_n_n2.wav,18,n
s01430_n_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetN/n/s01430_n_n3.wav,18,n
s01430_n_n4.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetN/n/s01430_n_n4.wav,18,n
s01430_n_n5.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetN/n/s01430_n_n5.wav,18,n
s01430_n_n6.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetN/n/s01430_n_n6.wav,18,n
s01430_n_n7.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetN/n/s01430_n_n7.wav,18,n
s01431_n.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetN/n/s01431_n.wav,18,n
s01431_n_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetN/n/s01431_n_n2.wav,18,n
s01432_n.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetN/n/s01432_n.wav,18,n
s01432_n_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetN/n/s01432_n_n2.wav,18,n
s01432_n_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetN/n/s01432_n_n3.wav,18,n
s01433_n.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetN/n/s01433_n.wav,18,n
